Borough,Category,Cohort Year,Cohort,# Total Cohort,# Grads,% Grads,# Total Regents,% Total Regents of Cohort,% Total Regents of Grads,# Advanced Regents,% Advanced Regents of Cohort,% Advanced Regents of Grads,# Regents without Advanced,% Regents without Advanced of Cohort,% Regents without Advanced of Grads,# Local,% Local of Cohort,% Local of Grads,# Still Enrolled,% Still Enrolled,# Dropout,% Dropout,# SACC (IEP Diploma),% SACC (IEP Diploma) of Cohort,# TASC (GED),% TASC (GED) of Cohort
Bronx,Native American,2015,4 year August,167,94,56.3,88,52.7,93.6,15,9.0,16.0,73,43.7,77.7,6,3.6,6.4,35,21.0,36,21.6,1,0.6,1,0.6
Bronx,Native American,2014,4 year August,125,69,55.2,62,49.6,89.9,14,11.2,20.3,48,38.4,69.6,7,5.6,10.1,34,27.2,21,16.8,0,0.0,1,0.8
Bronx,Native American,2013,4 year August,154,78,50.6,69,44.8,88.5,11,7.1,14.1,58,37.7,74.4,9,5.8,11.5,47,30.5,28,18.2,1,0.6,0,0.0
Bronx,Native American,2012,4 year August,109,50,45.9,44,40.4,88.0,5,4.6,10.0,39,35.8,78.0,6,5.5,12.0,40,36.7,18,16.5,0,0.0,1,0.9
Bronx,Native American,2019,4 year June,140,105,75.0,103,73.6,98.1,18,12.9,17.1,85,60.7,81.0,2,1.4,1.9,20,14.3,13,9.3,2,1.4,0,0.0
Bronx,Native American,2018,4 year June,163,124,76.1,123,75.5,99.2,32,19.6,25.8,91,55.8,73.4,1,0.6,0.8,22,13.5,12,7.4,2,1.2,3,1.8
Bronx,Native American,2017,4 year June,140,103,73.6,103,73.6,100.0,23,16.4,22.3,80,57.1,77.7,0,0.0,0.0,24,17.1,12,8.6,0,0.0,1,0.7
Bronx,Native American,2016,4 year June,149,90,60.4,88,59.1,97.8,18,12.1,20.0,70,47.0,77.8,2,1.3,2.2,32,21.5,23,15.4,2,1.3,2,1.3
Bronx,Native American,2015,4 year June,167,92,55.1,87,52.1,94.6,15,9.0,16.3,72,43.1,78.3,5,3.0,5.4,37,22.2,36,21.6,1,0.6,1,0.6
Bronx,Native American,2014,4 year June,125,67,53.6,61,48.8,91.0,14,11.2,20.9,47,37.6,70.1,6,4.8,9.0,36,28.8,21,16.8,0,0.0,1,0.8
Bronx,Native American,2013,4 year June,154,72,46.8,65,42.2,90.3,11,7.1,15.3,54,35.1,75.0,7,4.5,9.7,52,33.8,28,18.2,2,1.3,0,0.0
Bronx,Native American,2012,4 year June,109,43,39.4,37,33.9,86.0,5,4.6,11.6,32,29.4,74.4,6,5.5,14.0,47,43.1,18,16.5,0,0.0,1,0.9
Bronx,Native American,2018,5 year August,164,133,81.1,131,79.9,98.5,32,19.5,24.1,99,60.4,74.4,2,1.2,1.5,8,4.9,18,11.0,2,1.2,3,1.8
Bronx,Native American,2017,5 year August,138,111,80.4,111,80.4,100.0,23,16.7,20.7,88,63.8,79.3,0,0.0,0.0,9,6.5,15,10.9,2,1.4,1,0.7
Bronx,Native American,2016,5 year August,150,104,69.3,102,68.0,98.1,18,12.0,17.3,84,56.0,80.8,2,1.3,1.9,10,6.7,29,19.3,5,3.3,2,1.3
Bronx,Native American,2015,5 year August,168,109,64.9,102,60.7,93.6,15,8.9,13.8,87,51.8,79.8,7,4.2,6.4,17,10.1,37,22.0,2,1.2,3,1.8
Bronx,Native American,2014,5 year August,135,77,57.0,68,50.4,88.3,14,10.4,18.2,54,40.0,70.1,9,6.7,11.7,17,12.6,39,28.9,1,0.7,0,0.0
Bronx,Native American,2013,5 year August,157,91,58.0,77,49.0,84.6,11,7.0,12.1,66,42.0,72.5,14,8.9,15.4,20,12.7,42,26.8,4,2.5,0,0.0
Bronx,Native American,2012,5 year August,120,63,52.5,52,43.3,82.5,5,4.2,7.9,47,39.2,74.6,11,9.2,17.5,31,25.8,23,19.2,2,1.7,1,0.8
Bronx,Native American,2018,5 year June,164,131,79.9,129,78.7,98.5,32,19.5,24.4,97,59.1,74.0,2,1.2,1.5,10,6.1,18,11.0,2,1.2,3,1.8
Bronx,Native American,2017,5 year June,138,109,79.0,109,79.0,100.0,23,16.7,21.1,86,62.3,78.9,0,0.0,0.0,11,8.0,15,10.9,2,1.4,1,0.7
Bronx,Native American,2016,5 year June,150,102,68.0,100,66.7,98.0,18,12.0,17.6,82,54.7,80.4,2,1.3,2.0,11,7.3,30,20.0,5,3.3,2,1.3
Bronx,Native American,2015,5 year June,168,107,63.7,100,59.5,93.5,15,8.9,14.0,85,50.6,79.4,7,4.2,6.5,18,10.7,38,22.6,2,1.2,3,1.8
Bronx,Native American,2014,5 year June,135,76,56.3,67,49.6,88.2,14,10.4,18.4,53,39.3,69.7,9,6.7,11.8,18,13.3,39,28.9,1,0.7,0,0.0
Bronx,Native American,2013,5 year June,157,88,56.1,75,47.8,85.2,11,7.0,12.5,64,40.8,72.7,13,8.3,14.8,23,14.6,42,26.8,4,2.5,0,0.0
Bronx,Native American,2012,5 year June,120,62,51.7,51,42.5,82.3,5,4.2,8.1,46,38.3,74.2,11,9.2,17.7,32,26.7,23,19.2,2,1.7,1,0.8
Bronx,Native American,2017,6 year June,137,112,81.8,112,81.8,100.0,23,16.8,20.5,89,65.0,79.5,0,0.0,0.0,5,3.6,15,10.9,4,2.9,1,0.7
Bronx,Native American,2016,6 year June,149,105,70.5,103,69.1,98.1,18,12.1,17.1,85,57.0,81.0,2,1.3,1.9,1,0.7,34,22.8,7,4.7,2,1.3
